"CONAME","lat","long","NAICS6","NAICSD","sales_M","employees","PUBPRV","HDBRCH","is_hq","STATE","STCITY","year"
"Iron Focus Design",43.46382,-80.4658778,541330,"Engineering Services",7.797,40,NA,NA,TRUE,"ON","Kitchener",2025
"Urs Canada",43.8658715,-79.3808764,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Richmond Hill",2025
"Insites Consulting",43.02683,-81.210254,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"ON","London",2025
"Ital-Plast Machinery",43.8022398,-79.4727461,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Thornhill",2025
"Delcan",42.93693,-81.224234,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","London",2025
"Steenhof Building Svc Group",44.324762,-79.688082,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Barrie",2025
"Global Engitec Inc",43.7217,-79.642587,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Mississauga",2025
"Xulab Engineering & Testing",46.484799,-80.849979,541330,"Engineering Services",6.237,32,NA,NA,TRUE,"ON","Coniston",2025
"Cottage Barge Inc",45.372833,-79.392896,336611,"Ship Building and Repairing",0.835,3,NA,NA,TRUE,"ON","Huntsville",2025
"Lant'informatique",48.215719,-65.029929,541511,"Custom Computer Programming Services",7.48,50,NA,NA,TRUE,"QC","Pabos",2025
"Ag360-Plag",47.696757,-68.908247,541370,"Surveying and Mapping (except Geophysical) Service",0.197,2,NA,NA,TRUE,"QC","Temiscouta S Lac",2025
"Ag360-Arguin",46.806461,-71.308435,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"QC","Quebec",2025
"Satnam Precision Parts",43.752869,-79.772312,541330,"Engineering Services",2.729,14,NA,NA,TRUE,"ON","Brampton",2025
"Les Services Exp Inc",46.798579,-71.323939,541330,"Engineering Services",11.305,58,NA,NA,TRUE,"QC","Quebec",2025
"Toitures Qubec",46.867217,-71.351818,541330,"Engineering Services",0.358,3,NA,NA,TRUE,"QC","Quebec",2025
"Vaillancourt",46.729779,-71.276756,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"QC","Levis",2025
"Qip Solutions-Gnie",46.724744,-71.270339,541330,"Engineering Services",9.746,50,NA,NA,TRUE,"QC","Levis",2025
"Saga Consultants",48.407391,-71.248457,541330,"Engineering Services",10.915,56,NA,NA,TRUE,"QC","Jonquiere",2025
"Intus Road Safety Engrng Inc",43.3791997,-79.8128649,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Burlington",2025
"Pinargon Lte",46.315563,-72.6804329,541330,"Engineering Services",0.78,4,NA,NA,TRUE,"QC","Trois-Rivieres",2025
"Fibrehead",44.092181,-78.951862,541330,"Engineering Services",9.356,48,NA,NA,TRUE,"ON","Port Perry",2025
"Ecovision Projets Inc",45.587704,-73.560806,541330,"Engineering Services",9.161,47,NA,NA,TRUE,"QC","Montreal",2025
"Marchand Houle & Assoc",45.510761,-73.554568,541330,"Engineering Services",8.966,46,NA,NA,TRUE,"QC","Montreal",2025
"NG PE Chu",43.828917,-79.277989,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Scarborough",2025
"Mistry Engineering Inc",43.762371,-79.398994,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","North York",2025
"CFS Security Consultants",45.477906,-73.597694,541330,"Engineering Services",1.17,6,NA,NA,TRUE,"QC","Westmount",2025
"Global DWS",43.740192,-79.31969,541330,"Engineering Services",5.848,30,NA,NA,TRUE,"ON","North York",2025
"Engineer Hoshang S",43.76483,-79.343872,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","North York",2025
"Kva Protection Inc",45.507584,-73.729811,541511,"Custom Computer Programming Services",7.33,49,NA,NA,TRUE,"QC","Saint-Laurent-Ile-D'orleans",2025
"Technical Education-Training",43.763487,-79.509913,541511,"Custom Computer Programming Services",0.15,1,NA,NA,TRUE,"ON","North York",2025
"9086-1352 Quebec Inc",45.538419,-73.736601,541511,"Custom Computer Programming Services",7.33,49,NA,NA,TRUE,"QC","Laval",2025
"D'Aronco Pineau Hbert Varin",45.529165,-73.820694,541330,"Engineering Services",9.161,47,NA,NA,TRUE,"QC","Laval",2025
"Hava Engineering Ltd",43.6740395,-79.380211,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Toronto",2025
"Dyrand Systems",49.28549,-123.114286,541511,"Custom Computer Programming Services",4.488,30,NA,NA,TRUE,"BC","Vancouver",2025
"Virtue Euphoria",43.662777,-79.410241,541511,"Custom Computer Programming Services",0.449,3,NA,NA,TRUE,"ON","Toronto",2025
"Cognat Inc",45.521913,-73.789678,541511,"Custom Computer Programming Services",0.748,5,NA,NA,TRUE,"QC","Laval",2025
"Data Lab 247",43.652557,-79.470432,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"ON","Toronto",2025
"FNX Innov",45.309283,-73.264531,541330,"Engineering Services",13.449,69,NA,NA,TRUE,"QC","St Jn S Richlieu",2025
"Groupe Beauregard Inc",45.550707,-73.216592,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"QC","Beloeil",2025
"Sonim6",45.497786,-73.490617,541511,"Custom Computer Programming Services",7.181,48,NA,NA,TRUE,"QC","Greenfield Park",2025
"G Pelletier",45.721732,-73.661734,541511,"Custom Computer Programming Services",7.33,49,NA,NA,TRUE,"QC","Terrebonne",2025
"Ag360-Ltag",45.654569,-73.817759,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"QC","Blainville",2025
"Jones Lang Lasalle Svc",45.622034,-73.8594879,541330,"Engineering Services",0.78,4,NA,NA,TRUE,"QC","Boisbriand",2025
"Ag360-Ltag",45.688533,-73.932099,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"QC","Mirabel",2025
"Wiretone Records",44.571002,-80.937701,334610,"Manufacturing and Reproducing Magnetic and Optical",0.88,3,NA,NA,TRUE,"ON","Owen Sound",2025
"TD Nde",45.359528,-73.978611,541330,"Engineering Services",9.161,47,NA,NA,TRUE,"QC","Vaudreuil-Dorion",2025
"Tar Roofing",45.518973,-75.615568,541330,"Engineering Services",0.358,3,NA,NA,TRUE,"QC","Gatineau",2025
"DJ Galvanizing Corp",42.277873,-83.0753969,331110,"Iron and Steel Mills and Ferroalloy Manufacturing",64.426,100,NA,NA,TRUE,"ON","Windsor",2025
"Studio Bods Inc",46.828283,-71.241439,541511,"Custom Computer Programming Services",0.15,1,NA,NA,TRUE,"QC","Quebec",2025
"De L'Information Equipement",46.757855,-71.344786,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"QC","Quebec",2025
"Caouette Henri-Paul Arpenteur",48.866535,-72.213965,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"QC","Dolbeau Mistasni",2025
"Mesar",46.3115302,-72.6924565,541330,"Engineering Services",3.899,20,NA,NA,TRUE,"QC","Trois-Rivieres",2025
"Gbi Experts-Conseils Inc",45.5437818,-73.6404553,541330,"Engineering Services",9.161,47,NA,NA,TRUE,"QC","Montreal",2025
"Btiavocats",45.501306,-73.560333,541511,"Custom Computer Programming Services",6.433,43,NA,NA,TRUE,"QC","Montreal",2025
"Dessau",45.500795,-73.56523,541330,"Engineering Services",8.576,44,NA,NA,TRUE,"QC","Montreal",2025
"Genisol Environnement Inc",45.497108,-73.713105,541330,"Engineering Services",3.314,17,NA,NA,TRUE,"QC","Saint-Laurent-Ile-D'orleans",2025
"Mofco",45.6181023,-73.769506,541511,"Custom Computer Programming Services",0.449,3,NA,NA,TRUE,"QC","Laval",2025
"Cordial Qubec",45.475023,-73.834834,541511,"Custom Computer Programming Services",0.449,3,NA,NA,TRUE,"QC","Dollard Ormeaux",2025
"Pro-Itek Inc",45.902669,-74.138872,541511,"Custom Computer Programming Services",3.74,25,NA,NA,TRUE,"QC","Saint Sauveur",2025
"Chabot Pomerleau & Ass",45.403794,-71.837491,541330,"Engineering Services",9.746,50,NA,NA,TRUE,"QC","Sherbrooke",2025
"FNX Innov",45.401742,-71.96333,541330,"Engineering Services",9.746,50,NA,NA,TRUE,"QC","Sherbrooke",2025
"PE Je Maitre",45.397734,-72.7325302,541330,"Engineering Services",10.136,52,NA,NA,TRUE,"QC","Granby",2025
"FNX Innov",45.5717283,-73.2621907,541330,"Engineering Services",9.161,47,NA,NA,TRUE,"QC","St Mathieu Belol",2025
"Norcoption",45.5959708,-73.1946207,541330,"Engineering Services",9.356,48,NA,NA,TRUE,"QC","St Mathieu Belol",2025
"Maison Bon Vin",45.525598,-73.502756,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"QC","Longueuil",2025
"Gestplan BC",45.679866,-73.899894,541330,"Engineering Services",3.509,18,NA,NA,TRUE,"QC","Blainville",2025
"Wesco Aircraft",45.679517,-73.82552,336411,"Aircraft Manufacturing",1.446,3,NA,NA,TRUE,"QC","Boisbriand",2025
"Quadrivium",45.48223,-75.688028,541330,"Engineering Services",8.771,45,NA,NA,TRUE,"QC","Gatineau",2025
"Michel Saumure",45.492358,-75.742808,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"QC","Gatineau",2025
"Hyperinfo Canada Inc",45.4233368,-75.7710752,541330,"Engineering Services",0.195,1,NA,NA,TRUE,"QC","Gatineau",2025
"Compass Geomatics",50.5016792,-104.6857461,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"SK","Regina",2025
"Kova Engineering",52.184054,-106.646507,541330,"Engineering Services",6.822,35,NA,NA,TRUE,"SK","Saskatoon",2025
"Killam Firehall",52.7434,-111.804023,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"AB","Killam",2025
"Action Land Consultants Ltd",50.021913,-110.700341,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"AB","Medicine Hat",2025
"Dong Chee Eng",49.68589,-112.833847,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"AB","Lethbridge",2025
"Mafhh Consulting Inc",51.036116,-113.834229,541330,"Engineering Services",6.432,33,NA,NA,TRUE,"AB","Chestermere",2025
"Apex Geomatics",50.987641,-113.995802,541370,"Surveying and Mapping (except Geophysical) Service",0.394,4,NA,NA,TRUE,"AB","Calgary",2025
"TTB Editing & Videography",50.9780115,-114.09092,541511,"Custom Computer Programming Services",0.599,4,NA,NA,TRUE,"AB","Calgary",2025
"Reed Mccallum Engineering Ltd",53.530435,-113.407925,541330,"Engineering Services",6.822,35,NA,NA,TRUE,"AB","Edmonton",2025
"Vital Engineering Corp",53.5181162,-113.4886688,541330,"Engineering Services",6.432,33,NA,NA,TRUE,"AB","Edmonton",2025
"MPH Technology & Data",53.45127,-113.431432,541511,"Custom Computer Programming Services",5.386,36,NA,NA,TRUE,"AB","Edmonton",2025
"Canadian Diesel Online",53.297133,-110.005735,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"AB","Lloydminster",2025
"Exl Engineering Inc",49.474816,-119.573649,541330,"Engineering Services",6.822,35,NA,NA,TRUE,"BC","Penticton",2025
"Sniper Automotive",49.115561,-122.668027,336999,"All Other Transportation Equipment Manufacturing",0.234,2,NA,NA,TRUE,"BC","Langley",2025
"FZ Engineers Inc",49.276726,-122.863386,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"BC","Port Moody",2025
"Engineer Minoo K",49.129289,-122.83448,541330,"Engineering Services",5.848,30,NA,NA,TRUE,"BC","Surrey",2025
"Geological Consultant",49.230135,-122.620735,541330,"Engineering Services",5.848,30,NA,NA,TRUE,"BC","Surrey",2025
"Mellenger Interactive Ltd",49.041806,-122.800022,541511,"Custom Computer Programming Services",2.843,19,NA,NA,TRUE,"BC","Surrey",2025
"Braun Geotechnical Ltd",49.226681,-122.512466,541330,"Engineering Services",2.924,15,NA,NA,TRUE,"BC","Maple Ridge",2025
"Motion Metrics",49.256269,-122.957578,541330,"Engineering Services",1.17,6,NA,NA,TRUE,"BC","Burnaby",2025
"Accurate Location Surveys",49.273746,-123.100958,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"BC","Vancouver",2025
"Axiom Cost Consulting Inc",49.28529,-123.115501,541370,"Surveying and Mapping (except Geophysical) Service",0.493,5,NA,NA,TRUE,"BC","Vancouver",2025
"RKTG Consltng Engrs",49.268223,-123.149454,541330,"Engineering Services",2.729,14,NA,NA,TRUE,"BC","Vancouver",2025
"Ciba BASF",49.264623,-123.142885,541330,"Engineering Services",5.848,30,NA,NA,TRUE,"BC","Vancouver",2025
"Brawner C O Engineering Ltd",49.310146,-122.977596,541330,"Engineering Services",6.237,32,NA,NA,TRUE,"BC","North Vancouver",2025
"Woodrock Music Canada",48.649876,-123.400167,334610,"Manufacturing and Reproducing Magnetic and Optical",0.88,3,NA,NA,TRUE,"BC","Sidney",2025
"Pettipas Brian M Surveys Ltd",46.089418,-64.774155,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"NB","Moncton",2025
"Engineer B",45.933692,-66.635303,541330,"Engineering Services",9.551,49,NA,NA,TRUE,"NB","Fredericton",2025
"Delta Engineering Ltd",48.949955,-57.937342,541330,"Engineering Services",8.576,44,NA,NA,TRUE,"NL","Corner Brook",2025
"Sampson Site Technical Svc Ltd",45.685603,-61.528604,541330,"Engineering Services",0.195,1,NA,NA,TRUE,"NS","Havre Boucher",2025
"Capeland Engineering Conslnts",46.038347,-60.340275,541330,"Engineering Services",9.161,47,NA,NA,TRUE,"NS","Sydney Forks",2025
"Red Ear Media",44.6341261,-63.6795176,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"NS","Beechville",2025
"Chalten Engineering Ltd",50.131943,-122.958867,541330,"Engineering Services",9.746,50,NA,NA,TRUE,"BC","Whistler",2025
"Multiglass Atlantic",45.034086,-63.870954,541330,"Engineering Services",0.358,3,NA,NA,TRUE,"NS","Mount Uniacke",2025
"Protosim Inc",45.4572407,-75.5096832,541330,"Engineering Services",1.95,10,NA,NA,TRUE,"ON","Orleans",2025
"Concentric Associates",45.4512656,-75.5334009,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Orleans",2025
"Union Street Geotechnical",52.300943,-113.810257,541330,"Engineering Services",3.119,16,NA,NA,TRUE,"AB","Red Deer",2025
"Durham Engineering Ltd",43.894141,-78.878653,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Oshawa",2025
"Insite Engineering",43.867958,-78.93704,541330,"Engineering Services",2.924,15,NA,NA,TRUE,"ON","Whitby",2025
"Docfocus-Gi",53.553276,-113.6210675,541511,"Custom Computer Programming Services",5.535,37,NA,NA,TRUE,"AB","Edmonton",2025
"Esw",53.5395063,-113.4182836,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"AB","Edmonton",2025
"Engrx Corp",53.5101215,-113.4121185,541330,"Engineering Services",2.924,15,NA,NA,TRUE,"AB","Edmonton",2025
"Edmonton Tech Support",53.453829,-113.398476,541511,"Custom Computer Programming Services",0.748,5,NA,NA,TRUE,"AB","Edmonton",2025
"Bolen Engineering Inc",49.467337,-115.738431,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"BC","Cranbrook",2025
"Nutrimatics Inc",44.058175,-79.425007,333310,"Commercial and Service Industry Machinery Manufact",2.746,15,NA,NA,TRUE,"ON","Newmarket",2025
"Intersash Cloud Consulting",43.8660725,-79.3800536,541511,"Custom Computer Programming Services",4.937,33,NA,NA,TRUE,"ON","Richmond Hill",2025
"Koehler Land Surveying Inc",53.915064,-122.735624,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"BC","Prince George",2025
"Commonwealth Automations",49.046358,-122.335184,541330,"Engineering Services",0.78,4,NA,NA,TRUE,"BC","Abbotsford",2025
"Macroagility Inc",43.700628,-79.741102,541511,"Custom Computer Programming Services",0.449,3,NA,NA,TRUE,"ON","Concord",2025
"Joan Trensch",44.358714,-79.623227,541511,"Custom Computer Programming Services",29.919,200,NA,NA,TRUE,"ON","Barrie",2025
"Cad Technical Solutions",43.880719,-79.416132,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Richmond Hill",2025
"Dhaliwal-Assoc Land Surveying",49.1412418,-122.8656061,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"BC","Surrey",2025
"Ward L W Ltd",43.590785,-79.586993,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Mississauga",2025
"Abs Engineering Svc Canada",43.5583125,-79.6399575,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Mississauga",2025
"Hedgehog Technologies Inc",49.262881,-123.023497,541330,"Engineering Services",9.941,51,NA,NA,TRUE,"BC","Burnaby",2025
"Research In Motion Solutions",43.600423,-79.752667,541511,"Custom Computer Programming Services",5.685,38,NA,NA,TRUE,"ON","Mississauga",2025
"Bestru Engineering",43.593806,-79.770645,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Mississauga",2025
"Blenkhorn-Sayers Structural",43.600444,-79.754079,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Mississauga",2025
"Jas Globe Inc",43.595907,-79.679196,541511,"Custom Computer Programming Services",6.582,44,NA,NA,TRUE,"ON","Mississauga",2025
"Discontimo Solutions",49.210521,-123.1342,541511,"Custom Computer Programming Services",0.748,5,NA,NA,TRUE,"BC","Vancouver",2025
"Ambay Consultants Inc",43.752839,-79.747943,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Brampton",2025
"Fromme Engineering Ltd",49.722033,-123.144622,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"BC","Squamish",2025
"Morgan's View Drywall Repair",43.377916,-79.737786,541511,"Custom Computer Programming Services",0.599,4,NA,NA,TRUE,"ON","Burlington",2025
"Amrit Technologies Inc",43.38256,-79.816238,541511,"Custom Computer Programming Services",1.347,9,NA,NA,TRUE,"ON","Burlington",2025
"Ceng Technologies Inc",43.2600978,-79.8346338,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Hamilton",2025
"Ron Paley Broadcast",49.8315075,-97.121672,541511,"Custom Computer Programming Services",0.15,1,NA,NA,TRUE,"MB","Winnipeg",2025
"Freshwhips",43.7931725,-79.155259,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Scarborough",2025
"WSP Canada Inc",45.946729,-66.693869,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"NB","Fredericton",2025
"Liang Ser Eng",43.771903,-79.261662,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Scarborough",2025
"Dr-Software Inc",44.702675,-63.74008,541511,"Custom Computer Programming Services",0.449,3,NA,NA,TRUE,"NS","Hammonds Plains",2025
"Hoorsun Technologies",43.759542,-79.409034,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","North York",2025
"EEU Engineering Inc",43.768103,-79.466724,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","North York",2025
"Chun Sal Eng",43.750684,-79.459772,541330,"Engineering Services",8.771,45,NA,NA,TRUE,"ON","North York",2025
"EQUIPMENTSEARCH.COM",44.575997,-78.47334,541511,"Custom Computer Programming Services",0.15,1,NA,NA,TRUE,"ON","Bobcaygeon",2025
"Ahead-Technology Inc",45.3199015,-75.713575,541511,"Custom Computer Programming Services",5.685,38,NA,NA,TRUE,"ON","Ottawa",2025
"Obh Consulting",43.712222,-79.39376,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Toronto",2025
"FSC Internet Corp",43.6540513,-79.3799219,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"ON","Toronto",2025
"Days Inns Canada",43.669442,-79.389865,333310,"Commercial and Service Industry Machinery Manufact",7.278,54,NA,NA,TRUE,"ON","Toronto",2025
"Ing P Malinowski",43.662759,-79.403841,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Toronto",2025
"STS Computers 4 U",43.910236,-78.905141,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"ON","Oshawa",2025
"Wong Ing Wang",43.656178,-79.398729,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Toronto",2025
"Lebovic Enterprises",43.92924,-79.022562,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"ON","Pickering",2025
"Engineer K",43.59999,-79.544707,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Etobicoke",2025
"Gamtid Environmental Consltng",43.8397726,-79.5517747,541330,"Engineering Services",0.195,1,NA,NA,TRUE,"ON","Woodbridge",2025
"Lee Eng Hong",43.565053,-80.25376,541330,"Engineering Services",6.237,32,NA,NA,TRUE,"ON","Guelph",2025
"Pixweaver Inc",43.503513,-80.528153,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"ON","Waterloo",2025
"Zonematic Engineering Ltd",43.444308,-80.51879,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Kitchener",2025
"Verdure Digital",43.42033,-79.719882,541511,"Custom Computer Programming Services",0.3,2,NA,NA,TRUE,"ON","Oakville",2025
"HMD Eng Technologies",43.038016,-81.274395,541330,"Engineering Services",6.237,32,NA,NA,TRUE,"ON","London",2025
"Clarke Surveyors",42.27401,-82.976234,541370,"Surveying and Mapping (except Geophysical) Service",0.296,3,NA,NA,TRUE,"ON","Windsor",2025
"HGS Limited",42.288514,-83.015228,541330,"Engineering Services",7.212,37,NA,NA,TRUE,"ON","Windsor",2025
"Bry Co Engineering Ltd",46.08799,-79.36357,541330,"Engineering Services",8.576,44,NA,NA,TRUE,"ON","Powassan",2025
"JK Engineering",43.766094,-79.279851,541330,"Engineering Services",0.585,3,NA,NA,TRUE,"ON","Scarborough",2025
"Golder Associates Ltd",46.475486,-81.021885,541330,"Engineering Services",6.627,34,NA,NA,TRUE,"ON","Sudbury",2025
"Kevin Its GST",43.809167,-79.351562,541511,"Custom Computer Programming Services",0.15,1,NA,NA,TRUE,"ON","North York",2025
"Onyx Cloud It",43.7692511,-79.3764006,541511,"Custom Computer Programming Services",9.724,65,NA,NA,TRUE,"ON","North York",2025
"Solutions Optimathic Inc",46.91002,-71.108395,541511,"Custom Computer Programming Services",9.125,61,NA,NA,TRUE,"QC","L'Ange Gardien",2025
"Champagne Maurice Arpent Gmtr",46.685901,-72.040815,541370,"Surveying and Mapping (except Geophysical) Service",0.197,2,NA,NA,TRUE,"QC","St Marc Carriers",2025
"Tremblay PA",46.901925,-71.210873,541511,"Custom Computer Programming Services",9.125,61,NA,NA,TRUE,"QC","Quebec",2025
"Roche Ltee Groupe Conseil",46.805464,-71.229427,541330,"Engineering Services",11.305,58,NA,NA,TRUE,"QC","Quebec",2025
"Goutti?res Universel Ltee",46.838042,-71.285315,541330,"Engineering Services",0.358,3,NA,NA,TRUE,"QC","Quebec",2025
"Kerosene Visual Effects",43.663831,-79.343829,541511,"Custom Computer Programming Services",0.449,3,NA,NA,TRUE,"ON","Toronto",2025
